YopCode,Name,Faculty,DepartmentName,Language,City,UniversityType,Price,EducationType,Quota2022,Quota2021,Quota2020,Quota2019,Fullness,Settled2022,Settled2021,Settled2020,Settled2019,MinimumSuccessRank2022,MinimumSuccessRank2021,MinimumSuccessRank2020,MinimumSuccessRank2019,MinimumPoint2022,MinimumPoint2021,MinimumPoint2020,MinimumPoint2019
"101010352","ANADOLU ÜNİVERSİTESİ","İletişim Bilimleri Fakültesi","Halkla İlişkiler ve Reklamcılık (Fakülte)","(4 Yıllık)","ESKİŞEHİR","Devlet","Ücretsiz","Örgün","80+2","80+2","80+2","80+2","Doldu","82","82","82","82","80.485","82.212","64.900","63.709","361,55654","312,22501","349,64842","358,97142"
"201910863","HALİÇ ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Türk Dili ve Edebiyatı","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","11+0","9+0","9+0","6+0","Doldu","11","9","9","6","80.542","101.769","169.000","49.925","361,53317","304,28134","311,18861","366,84229"
"101590217","BALIKESİR ÜNİVERSİTESİ","Burhaniye Uygulamalı Bilimler Fakültesi","Gastronomi ve Mutfak Sanatları (Fakülte)","(4 Yıllık)","BALIKESİR","Devlet","Ücretsiz","Örgün","40+1","---","---","---","Doldu","41","---","---","---","80.635","---","---","---","361,49480","---","---","---"
"108010137","NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ","Turizm Fakültesi","Gastronomi ve Mutfak Sanatları (Fakülte)","(4 Yıllık)","NEVŞEHİR","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","62","62","62","80.644","94.019","66.700","73.742","361,49055","307,25542","348,73266","353,96813"
"100310043","AYDIN ADNAN MENDERES ÜNİVERSİTESİ","Eğitim Fakültesi","Sosyal Bilgiler Öğretmenliği","(4 Yıllık)","AYDIN","Devlet","Ücretsiz","Örgün","50+2","50+2","60+2","60+2","Doldu","52","52","62","62","80.772","67.757","54.000","74.967","361,43944","318,97987","356,15404","353,42697"
"108810077","SAKARYA ÜNİVERSİTESİ","Eğitim Fakültesi","Sosyal Bilgiler Öğretmenliği","(4 Yıllık)","SAKARYA","Devlet","Ücretsiz","Örgün","50+2","50+2","60+2","60+2","Doldu","52","52","62","62","80.778","67.872","49.200","67.882","361,43854","318,92177","359,25480","356,83262"
"202310812","İSTANBUL AREL ÜNİVERSİTESİ","İletişim Fakültesi","Görsel İletişim Tasarımı","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","8+0","6+0","6+0","3+0","Doldu","8","6","6","3","81.498","104.089","148.000","46.976","361,13287","303,43658","317,21465","368,67743"
"107010361","NECMETTİN ERBAKAN ÜNİVERSİTESİ","Turizm Fakültesi","Gastronomi ve Mutfak Sanatları (Fakülte)","(4 Yıllık)","KONYA","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","62","62","62","81.504","87.974","63.000","65.413","361,12807","309,74400","350,74792","358,10426"
"101510268","BALIKESİR ÜNİVERSİTESİ","Necatibey Eğitim Fakültesi","Sosyal Bilgiler Öğretmenliği","(4 Yıllık)","BALIKESİR","Devlet","Ücretsiz","Örgün","50+2","50+2","60+2","60+2","Doldu","52","52","62","62","82.183","67.894","52.200","70.550","360,82282","318,91054","357,31923","355,45624"
"103190550","DOKUZ EYLÜL ÜNİVERSİTESİ","Güzel Sanatlar Fakültesi","Film Tasarımı ve Yazarlığı","(4 Yıllık)","İZMİR","Devlet","Ücretsiz","Örgün","40+1","40+1","35+1","30+1","Doldu","41","41","36","31","82.612","102.046","72.500","60.406","360,63130","304,17510","345,66662","360,74523"
"100710215","AKDENİZ ÜNİVERSİTESİ","İletişim Fakültesi","Radyo, Televizyon ve Sinema","(4 Yıllık)","ANTALYA","Devlet","Ücretsiz","Örgün","80+2","80+2","80+2","70+2","Doldu","82","82","82","72","82.832","88.042","72.500","71.841","360,54407","309,71254","345,65462","354,82912"
"202390092","İSTANBUL AREL ÜNİVERSİTESİ","İletişim Fakültesi","Sinema ve Televizyon","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","5+0","5+0","5+0","3+0","Doldu","5","5","5","3","83.149","87.620","91.000","57.825","360,40724","309,88680","337,13180","362,15162"
"106010513","KAHRAMANMARAŞ SÜTÇÜ İMAM ÜNİVERSİTESİ","Eğitim Fakültesi","Sosyal Bilgiler Öğretmenliği","(4 Yıllık)","KAHRAMANMARAŞ","Devlet","Ücretsiz","Örgün","40+1","40+1","40+1","40+1","Doldu","41","41","41","41","83.211","68.079","51.800","70.854","360,38099","318,81765","357,55685","355,30259"
"107610064","MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ","Eğitim Fakültesi","Sosyal Bilgiler Öğretmenliği","(4 Yıllık)","MUĞLA","Devlet","Ücretsiz","Örgün","50+2","50+2","60+2","60+2","Doldu","52","52","62","62","83.216","68.480","55.100","75.734","360,37953","318,63701","355,42886","353,07568"
"201211047","DOĞUŞ ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","İletişim Bilimleri","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","5+0","5+0","8+0","4+0","Doldu","5","5","8","4","83.256","96.509","89.200","76.437","360,36267","306,31115","337,92796","352,74285"
"204510797","NİŞANTAŞI ÜNİVERSİTESİ","İktisadi, İdari ve Sosyal Bilimler Fakültesi","Halkla İlişkiler ve Reklamcılık (Fakülte)","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","8+0","10+0","9+0","5+0","Doldu","8","10","9","5","83.514","102.787","117.000","69.003","360,25812","303,90553","326,94589","356,25106"
"203010169","İSTANBUL KÜLTÜR ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Türk Dili ve Edebiyatı","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","5+0","6+0","9+0","7+0","Doldu","5","6","9","7","83.656","93.232","66.000","42.769","360,19955","307,55900","349,11041","371,58854"
"100410827","AFYON KOCATEPE ÜNİVERSİTESİ","Turizm Fakültesi","Gastronomi ve Mutfak Sanatları (Fakülte)","(4 Yıllık)","AFYONKARAHİSAR","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","62","62","62","83.954","95.376","66.800","73.747","360,07828","306,74236","348,64527","353,96455"
"205090090","İSTANBUL TOPKAPI ÜNİVERSİTESİ","İktisadi, İdari ve Sosyal Bilimler Fakültesi","Yeni Medya ve İletişim","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","7+0","7+0","9+0","---","Doldu","7","7","9","---","84.275","101.621","132.000","---","359,93331","304,33628","322,24871","---"
"107790241","HATAY MUSTAFA KEMAL ÜNİVERSİTESİ","Eğitim Fakültesi","Sosyal Bilgiler Öğretmenliği","(4 Yıllık)","HATAY","Devlet","Ücretsiz","Örgün","40+1","40+1","40+1","40+1","Doldu","41","41","41","41","84.470","66.443","60.000","89.844","359,83956","319,65444","352,50411","347,01399"
"103110954","DOKUZ EYLÜL ÜNİVERSİTESİ","Edebiyat Fakültesi","Türk Dili ve Edebiyatı","(4 Yıllık)","İZMİR","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","62","62","62","84.501","88.611","70.100","60.345","359,82394","309,46241","346,89088","360,77895"
"100110081","BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ","Eğitim Fakültesi","Sosyal Bilgiler Öğretmenliği","(4 Yıllık)","BOLU","Devlet","Ücretsiz","Örgün","50+2","50+2","50+2","50+2","Doldu","52","52","52","52","84.634","69.810","54.000","74.998","359,77447","317,96693","356,12823","353,40931"
"301390041","ULUSLARARASI FİNAL ÜNİVERSİTESİ","Eğitim Bilimleri Fakültesi","Özel Eğitim Öğretmenliği","(%50 İndirimli) (4 Yıllık)","KKTC-GİRNE","KKTC","%50 İndirimli","Örgün","36+0","34+0","28+0","20+0","Doldu","36","34","28","20","84.882","101.765","213.000","250.995","359,66967","304,28409","300,41887","303,45212"
"300310526","LEFKE AVRUPA ÜNİVERSİTESİ","Dr. Fazıl Küçük Eğitim Fakültesi","Okul Öncesi Öğretmenliği","(Ücretli) (4 Yıllık)","KKTC-LEFKE","KKTC","Ücretli","Örgün","2+0","2+0","8+0","---","Doldu","2","2","8","---","84.893","55.040","94.900","---","359,66132","326,02043","335,50036","---"
"208750210","İSTANBUL KENT ÜNİVERSİTESİ","İktisadi, İdari ve Sosyal Bilimler Fakültesi","Halkla İlişkiler ve Reklamcılık (Fakülte)","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","4+0","7+0","---","---","Doldu","4","7","---","---","85.153","107.662","---","---","359,55158","302,14823","---","---"
"107010237","NECMETTİN ERBAKAN ÜNİVERSİTESİ","Ahmet Keleşoğlu İlahiyat Fakültesi","İlahiyat","(4 Yıllık)","KONYA","Devlet","Ücretsiz","Örgün","170+5","170+5","190+5","190+5","Doldu","175","175","195","195","85.676","69.300","45.800","46.330","359,32018","318,21762","361,54194","369,13514"
"105610113","İSTANBUL ÜNİVERSİTESİ","Edebiyat Fakültesi","Coğrafya","(4 Yıllık)","İSTANBUL","Devlet","Ücretsiz","Örgün","100+3","100+3","100+3","100+3","Doldu","103","103","103","103","85.821","93.669","73.900","69.070","359,26375","307,39213","344,96238","356,21988"
"201610857","HASAN KALYONCU ÜNİVERSİTESİ","Eğitim Fakültesi","Özel Eğitim Öğretmenliği","(Ücretli) (4 Yıllık)","GAZİANTEP","Vakıf","Ücretli","Örgün","15+0","13+0","15+0","10+0","Doldu","15","13","15","10","86.043","61.742","110.000","166.093","359,18209","322,16816","329,69107","322,49802"
"208450836","İSTİNYE ÜNİVERSİTESİ","İnsan ve Toplum Bilimleri Fakültesi","Türk Dili ve Edebiyatı","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","4+0","7+0","---","---","Doldu","4","7","---","---","86.251","97.724","---","---","359,09746","305,84271","---","---"
"101410303","ATATÜRK ÜNİVERSİTESİ","Kazım Karabekir Eğitim Fakültesi","Coğrafya Öğretmenliği","(4 Yıllık)","ERZURUM","Devlet","Ücretsiz","Örgün","60+2","20+1","20+1","20+1","Doldu","62","21","21","21","86.817","52.897","49.700","56.331","358,87410","327,36051","358,90891","363,05109"
"300311718","LEFKE AVRUPA ÜNİVERSİTESİ","Dr. Fazıl Küçük Eğitim Fakültesi","Okul Öncesi Öğretmenliği","(%50 İndirimli) (4 Yıllık)","KKTC-LEFKE","KKTC","%50 İndirimli","Örgün","40+0","39+0","42+0","26+0","Doldu","40","39","42","26","87.079","102.065","83.200","174.305","358,77202","304,16835","340,52542","320,40320"
"200851599","BEYKOZ ÜNİVERSİTESİ","Sanat ve Tasarım Fakültesi","İletişim ve Tasarımı","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","4+0","9+0","6+0","6+0","Doldu","4","9","6","6","87.139","113.921","124.000","83.408","358,75288","299,98643","324,78557","349,68175"
"300312319","LEFKE AVRUPA ÜNİVERSİTESİ","Dr. Fazıl Küçük Eğitim Fakültesi","Türkçe Öğretmenliği","(Ücretli) (4 Yıllık)","KKTC-LEFKE","KKTC","Ücretli","Örgün","1+0","2+0","10+0","---","Doldu","1","2","10","---","87.172","149.888","188.000","---","358,73589","288,92911","306,39370","---"
"103010373","DİCLE ÜNİVERSİTESİ","Ziya Gökalp Eğitim Fakültesi","Tarih Öğretmenliği","(4 Yıllık)","DİYARBAKIR","Devlet","Ücretsiz","Örgün","20+1","20+1","20+1","20+1","Doldu","21","21","21","21","87.889","80.355","65.900","84.092","358,44800","313,03451","349,13740","349,38528"
"108010322","NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ","Eğitim Fakültesi","Sosyal Bilgiler Öğretmenliği","(4 Yıllık)","NEVŞEHİR","Devlet","Ücretsiz","Örgün","40+1","40+1","40+1","40+1","Doldu","41","41","41","41","88.490","73.763","54.200","72.850","358,20739","316,06157","356,03299","354,37357"
"110790025","İSKENDERUN TEKNİK ÜNİVERSİTESİ","Turizm Fakültesi","Gastronomi ve Mutfak Sanatları (Fakülte)","(4 Yıllık)","HATAY","Devlet","Ücretsiz","Örgün","60+2","50+2","50+2","40+1","Doldu","62","52","52","41","88.907","95.802","72.200","85.482","358,04698","306,58424","345,83443","348,80899"
"300190459","DOĞU AKDENİZ ÜNİVERSİTESİ","Turizm ve Otelcilik Yüksekokulu","Gastronomi ve Mutfak Sanatları (Yüksekokul)","(İngilizce) (Burslu) (4 Yıllık)","KKTC-GAZİMAĞUSA","KKTC","Burslu","Örgün","10+0","7+0","5+0","---","Doldu","10","7","5","---","89.033","72.375","76.600","---","358,00377","316,70956","343,68772","---"
"300110097","DOĞU AKDENİZ ÜNİVERSİTESİ","Eğitim Fakültesi","Okul Öncesi Öğretmenliği","(Ücretli) (4 Yıllık)","KKTC-GAZİMAĞUSA","KKTC","Ücretli","Örgün","24+0","23+0","15+0","15+0","Doldu","24","23","15","1","89.242","126.494","146.000","Dolmadı","357,92463","295,88805","317,74950","Dolmadı"
"101010079","ANADOLU ÜNİVERSİTESİ","Edebiyat Fakültesi","Türk Dili ve Edebiyatı","(4 Yıllık)","ESKİŞEHİR","Devlet","Ücretsiz","Örgün","70+2","70+2","70+2","60+2","Doldu","72","72","72","62","89.283","92.725","76.500","61.217","357,91129","307,76350","343,69669","360,32145"
"103290192","KÜTAHYA DUMLUPINAR ÜNİVERSİTESİ","Tavşanlı Uygulamalı Bilimler Fakültesi","Gastronomi ve Mutfak Sanatları (Fakülte)","(4 Yıllık)","KÜTAHYA","Devlet","Ücretsiz","Örgün","30+1","30+1","30+1","30+1","Doldu","31","31","31","31","89.485","99.194","72.900","89.014","357,82440","305,25700","345,45725","347,33356"
"301390042","ULUSLARARASI FİNAL ÜNİVERSİTESİ","Eğitim Bilimleri Fakültesi","Özel Eğitim Öğretmenliği","(Ücretli) (4 Yıllık)","KKTC-GİRNE","KKTC","Ücretli","Örgün","6+0","9+0","6+0","2+0","Doldu","6","9","5","2","89.605","162.316","Dolmadı","266.627","357,78526","285,59835","Dolmadı","300,40402"
"209810034","İSTANBUL GALATA ÜNİVERSİTESİ","Sanat ve Sosyal Bilimler Fakültesi","İletişim ve Tasarımı","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","5+0","4+0","9+0","---","Doldu","5","4","9","---","89.684","103.586","131.000","---","357,75572","303,61469","322,28827","---"
"103910055","FIRAT ÜNİVERSİTESİ","Eğitim Fakültesi","Sosyal Bilgiler Öğretmenliği","(4 Yıllık)","ELAZIĞ","Devlet","Ücretsiz","Örgün","50+2","50+2","50+2","50+2","Doldu","52","52","52","52","89.702","78.746","62.300","88.559","357,74730","313,74968","351,13767","347,52545"
"104210492","GAZİANTEP ÜNİVERSİTESİ","Nizip Eğitim Fakültesi","Sosyal Bilgiler Öğretmenliği","(4 Yıllık)","GAZİANTEP","Devlet","Ücretsiz","Örgün","50+2","50+2","50+2","50+2","Doldu","52","52","52","52","89.718","74.356","58.500","84.976","357,73919","315,77458","353,38279","349,01716"
"205090036","İSTANBUL TOPKAPI ÜNİVERSİTESİ","Güzel Sanatlar, Tasarım ve Mimarlık Fakültesi","Radyo, Televizyon ve Sinema","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","5+0","6+0","5+0","3+0","Doldu","5","6","5","3","90.286","80.437","82.900","52.546","357,51439","312,99246","340,66307","365,26113"
"200710083","BEYKENT ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Türk Dili ve Edebiyatı","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","8+0","9+0","9+0","5+0","Doldu","8","9","9","5","90.352","108.493","291.000","497","357,48512","301,86138","284,31556","477,62476"
"111710518","ANKARA HACI BAYRAM VELİ ÜNİVERSİTESİ","İletişim Fakültesi","Radyo, Televizyon ve Sinema","(4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","80+2","80+2","80+2","80+2","Doldu","82","82","82","82","90.493","98.202","87.800","76.918","357,42896","305,65457","338,52411","352,52925"
"110910189","ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ","ASBÜ-Kuzey Kıbrıs Yerleşkesi","Özel Eğitim Öğretmenliği","(%50 İndirimli) (4 Yıllık)","ANKARA","Devlet","%50 İndirimli","Örgün","30+0","---","---","---","Doldu","30","---","---","---","91.163","---","---","---","357,16927","---","---","---"
"110290209","VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ","Turizm Fakültesi","Gastronomi ve Mutfak Sanatları (Fakülte)","(4 Yıllık)","VAN","Devlet","Ücretsiz","Örgün","40+1","40+1","---","---","Doldu","41","41","---","---","91.755","114.832","---","---","356,94105","299,67985","---","---"
"111710175","ANKARA HACI BAYRAM VELİ ÜNİVERSİTESİ","Edebiyat Fakültesi","Türk Dili ve Edebiyatı","(4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","80+2","80+2","90+3","80+2","Doldu","82","82","93","82","91.815","107.275","88.600","68.140","356,91880","302,29168","338,18087","356,70218"
"104810159","HACETTEPE ÜNİVERSİTESİ","Edebiyat Fakültesi","Sanat Tarihi","(4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","80+2","80+2","80+2","80+2","Doldu","82","82","82","82","92.079","130.938","124.000","129.367","356,81694","294,49966","324,84274","332,95965"
"206211102","İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Türk Dili ve Edebiyatı","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","4+0","3+0","4+0","5+0","Doldu","4","3","4","5","92.480","102.404","100.000","72.934","356,64737","304,04655","333,19445","354,33408"
"111710166","ANKARA HACI BAYRAM VELİ ÜNİVERSİTESİ","Edebiyat Fakültesi","Tarih","(4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","80+2","80+2","80+2","80+2","Doldu","82","82","82","82","92.516","104.146","80.200","89.541","356,63178","303,41555","341,93570","347,12953"
"112110132","TRABZON ÜNİVERSİTESİ","Fatih Eğitim Fakültesi","Sosyal Bilgiler Öğretmenliği","(4 Yıllık)","TRABZON","Devlet","Ücretsiz","Örgün","50+2","50+2","60+2","60+2","Doldu","52","52","62","62","92.903","76.022","57.200","81.014","356,48615","315,00667","354,15296","350,71688"
"202712567","İSTANBUL GELİŞİM ÜNİVERSİTESİ","İktisadi, İdari ve Sosyal Bilimler Fakültesi","Türk Dili ve Edebiyatı","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","6+0","7+0","10+0","6+0","Doldu","6","7","10","6","92.933","111.442","127.000","76.320","356,47407","300,82548","323,67404","352,78969"
"201610812","HASAN KALYONCU ÜNİVERSİTESİ","Eğitim Fakültesi","Okul Öncesi Öğretmenliği","(%25 İndirimli) (4 Yıllık)","GAZİANTEP","Vakıf","%25 İndirimli","Örgün","34+0","30+0","30+0","20+0","Doldu","34","30","30","20","93.152","78.152","89.500","96.792","356,39423","314,01888","337,78541","344,24748"
"103110275","DOKUZ EYLÜL ÜNİVERSİTESİ","Edebiyat Fakültesi","Tarih","(4 Yıllık)","İZMİR","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","62","62","62","93.551","108.304","80.700","80.748","356,24088","301,92725","341,70118","350,82681"
"201211144","DOĞUŞ ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Türk Dili ve Edebiyatı","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","7+0","8+0","9+0","5+0","Doldu","7","8","9","5","93.588","107.087","113.000","62.860","356,22994","302,36171","328,66506","359,43826"
"202310284","İSTANBUL AREL ÜNİVERSİTESİ","İletişim Fakültesi","Halkla İlişkiler ve Reklamcılık (Fakülte)","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","5+0","5+0","5+0","3+0","Doldu","5","5","5","3","93.759","109.035","100.000","73.973","356,16398","301,66892","333,26056","353,85979"
"207590099","İSTANBUL ESENYURT ÜNİVERSİTESİ","Sanat ve Sosyal Bilimler Fakültesi","Yeni Medya ve İletişim","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","5+0","3+0","5+0","6+0","Doldu","5","3","5","6","93.839","104.569","128.000","145.572","356,13872","303,26092","323,52061","328,08256"
"201410629","FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ","Eğitim Fakültesi","Okul Öncesi Öğretmenliği","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","51+0","42+0","59+0","46+0","Doldu","51","42","59","46","93.857","102.013","130.000","245.894","356,13203","304,18920","322,63720","304,46834"
"107790272","HATAY MUSTAFA KEMAL ÜNİVERSİTESİ","Turizm İşletmeciliği ve Otelcilik Yüksekokulu","Gastronomi ve Mutfak Sanatları (Yüksekokul)","(4 Yıllık)","HATAY","Devlet","Ücretsiz","Örgün","40+1","40+1","40+1","---","Doldu","41","41","41","---","94.136","105.770","98.300","---","356,02129","302,82847","334,20161","---"
"101410436","ATATÜRK ÜNİVERSİTESİ","Kazım Karabekir Eğitim Fakültesi","Sosyal Bilgiler Öğretmenliği","(4 Yıllık)","ERZURUM","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","62","62","62","95.476","77.704","60.100","83.376","355,49657","314,21787","352,46880","349,69595"
"103410306","EGE ÜNİVERSİTESİ","İletişim Fakültesi","Gazetecilik","(4 Yıllık)","İZMİR","Devlet","Ücretsiz","Örgün","80+2","80+2","80+2","80+2","Doldu","82","82","82","82","95.747","103.738","82.900","82.709","355,40152","303,55916","340,68884","349,98502"
"200590191","BAHÇEŞEHİR ÜNİVERSİTESİ","Uygulamalı Bilimler Yüksekokulu","Gastronomi ve Mutfak Sanatları (Yüksekokul)","(İngilizce) (%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","20+0","20+0","---","---","Doldu","20","20","---","---","96.228","174.612","---","---","355,23203","282,46342","---","---"
"109710206","BURSA ULUDAĞ ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Türk Dili ve Edebiyatı","(4 Yıllık)","BURSA","Devlet","Ücretsiz","Örgün","70+2","70+2","70+2","70+2","Doldu","72","72","72","72","96.338","101.446","82.200","67.106","355,18651","304,39707","341,02346","357,20734"
"103210026","KÜTAHYA DUMLUPINAR ÜNİVERSİTESİ","Eğitim Fakültesi","Sosyal Bilgiler Öğretmenliği","(4 Yıllık)","KÜTAHYA","Devlet","Ücretsiz","Örgün","50+2","50+2","50+2","50+2","Doldu","52","52","52","52","96.353","79.813","61.100","86.102","355,17964","313,27263","351,87595","348,53279"
"206210149","İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ","İletişim Fakültesi","Halkla İlişkiler ve Reklamcılık (Fakülte)","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","3+0","3+0","7+0","5+0","Doldu","3","3","7","5","96.358","110.971","115.000","70.603","355,17874","300,98576","327,91184","355,43249"
"110210118","VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ","Eğitim Fakültesi","Tarih Öğretmenliği","(4 Yıllık)","VAN","Devlet","Ücretsiz","Örgün","20+1","20+1","20+1","20+1","Doldu","21","21","21","21","96.972","83.343","81.100","99.050","354,95097","311,72427","341,47657","343,35642"
"102610079","SİVAS CUMHURİYET ÜNİVERSİTESİ","Eğitim Fakültesi","Sosyal Bilgiler Öğretmenliği","(4 Yıllık)","SİVAS","Devlet","Ücretsiz","Örgün","50+2","50+2","60+2","60+2","Doldu","52","52","62","62","97.082","82.945","65.900","90.251","354,91273","311,89086","349,16497","346,85761"
"100210044","ADIYAMAN ÜNİVERSİTESİ","Eğitim Fakültesi","Sosyal Bilgiler Öğretmenliği","(4 Yıllık)","ADIYAMAN","Devlet","Ücretsiz","Örgün","50+2","50+2","50+2","50+2","Doldu","52","52","52","52","97.402","87.235","62.900","87.524","354,79767","310,05299","350,80883","347,93753"
"110910104","ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ","İslami İlimler Fakültesi","İslami İlimler","(4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","80+2","80+2","80+2","80+2","Doldu","82","82","82","82","96.625","70.289","60.600","75.754","354,77070","317,72682","352,14624","353,06739"
"202710668","İSTANBUL GELİŞİM ÜNİVERSİTESİ","İktisadi, İdari ve Sosyal Bilimler Fakültesi","Radyo, Televizyon ve Sinema","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","6+0","5+0","9+0","6+0","Doldu","6","5","9","6","97.612","96.895","121.000","57.463","354,72344","306,15974","325,75090","362,34363"
"209810040","İSTANBUL GALATA ÜNİVERSİTESİ","Sanat ve Sosyal Bilimler Fakültesi","Halkla İlişkiler ve Reklamcılık (Fakülte)","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","5+0","4+0","9+0","---","Doldu","5","4","9","---","98.658","111.591","137.000","---","354,34712","300,76798","320,49148","---"
"108390133","ORDU ÜNİVERSİTESİ","Eğitim Fakültesi","Sosyal Bilgiler Öğretmenliği","(4 Yıllık)","ORDU","Devlet","Ücretsiz","Örgün","40+1","40+1","40+1","---","Doldu","41","41","41","---","98.808","79.585","72.500","---","354,29874","313,37731","345,68966","---"
"204712913","İSTANBUL OKAN ÜNİVERSİTESİ","Eğitim Fakültesi","Özel Eğitim Öğretmenliği","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","42+0","42+0","41+0","45+0","Doldu","42","42","41","45","99.139","101.093","157.000","275.162","354,16380","304,53316","314,44663","298,75985"
"100710569","AKDENİZ ÜNİVERSİTESİ","Edebiyat Fakültesi","Türk Dili ve Edebiyatı","(4 Yıllık)","ANTALYA","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","62","62","62","99.152","108.032","86.100","69.807","354,15947","302,02193","339,23600","355,81862"
"102510035","MANİSA CELÂL BAYAR ÜNİVERSİTESİ","Eğitim Fakültesi","Sosyal Bilgiler Öğretmenliği","(4 Yıllık)","MANİSA","Devlet","Ücretsiz","Örgün","50+2","50+2","60+2","60+2","Doldu","52","52","62","62","99.242","81.850","64.100","90.001","354,12572","312,37698","350,06896","346,95462"
"201610724","HASAN KALYONCU ÜNİVERSİTESİ","İletişim Fakültesi","Görsel İletişim Tasarımı","(Burslu) (4 Yıllık)","GAZİANTEP","Vakıf","Burslu","Örgün","10+0","10+0","5+0","5+0","Doldu","10","10","5","5","99.409","117.993","80.900","80.799","354,06575","298,65248","341,62705","350,80570"
"101110281","ANKARA ÜNİVERSİTESİ","Dil ve Tarih Coğrafya Fakültesi","Sanat Tarihi","(4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","50+2","50+2","40+1","40+1","Doldu","52","52","41","41","99.933","136.130","109.000","100.389","353,88410","292,88182","330,02410","342,82673"
"202310169","İSTANBUL AREL ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Türk Dili ve Edebiyatı","(Burslu) (4 Yıllık)","İSTANBUL","Vakıf","Burslu","Örgün","8+0","7+0","5+0","3+0","Doldu","8","7","5","3","100.278","127.749","136.000","67.192","353,75523","295,48735","320,78331","357,15701"
